ComponentName,FaultProbability
org.apache.commons.math3.linear.RealVectorAbstractTest:doTestMapBinaryOperation,0.038
org.apache.commons.math.stat.SummaryStatisticsImpl:clear,0
org.apache.commons.math.distribution.WeibullDistributionImpl:setScaleInternal,0
org.apache.commons.math3.linear.ArrayRealVectorTest:isInfinite,0.309
org.apache.commons.math.distribution.WeibullDistribution:getDomainUpperBound,0
org.apache.commons.math.random.EmpiricalDistributionImpl:getAdapter,0
org.apache.commons.math.exception.MathUserException:getGeneralPattern,0
org.spaceroots.mantissa.ode.TestProblemAbstract:getErrorScale,0
org.apache.commons.math3.random.EmpiricalDistribution:probability,0.038
org.apache.commons.math.linear.Array2DRowRealMatrixTest:testTranspose,0
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest:testCigarWithBoundaries,0.038
org.apache.commons.math3.distribution.EnumeratedDistribution:getSamples,0.038
org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunctionTest:findKnot,0.02
org.apache.commons.math3.stat.regression.MultipleLinearRegressionAbstractTest:canEstimateRegressionParameters,0.095
org.apache.commons.math.linear.SingularValueDecompositionImplTest:<init>,0
org.apache.commons.math.fraction.BigFractionTest:testCompareTo,0
org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest:testNoOptimum,0.01
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest:testCrossProduct,0.04
org.apache.commons.math3.util.BigRealFieldTest:testZero,0.309
org.apache.commons.math3.geometry.euclidean.threed.FieldRotation:toRotation,0.038
org.apache.commons.math.complex.ComplexMathTest:testTanNaN,0
org.apache.commons.math.transform.FastHadamardTransformerTest:test8Points,0
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest:testMath864,0.038
org.apache.commons.math3.stat.descriptive.rank.Percentile:getQuantile,0.309
org.apache.commons.math3.optimization.direct.PowellOptimizer:<init>,0.133
org.apache.commons.math3.filter.KalmanFilter:predict,0.02
org.apache.commons.math3.geometry.euclidean.twod.Vector2D:distance,0.309
org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerAbstractTest:testTwoSets,0.038
org.apache.commons.math.analysis.PolynomialFunctionTest:testLinear,0
org.apache.commons.math3.stat.descriptive.moment.GeometricMean:increment,0.309
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testSqrtPow2,0.038
org.apache.commons.math3.ml.clustering.DoublePoint:toString,0.038
org.apache.commons.math.linear.Array2DRowRealMatrixTest:testMultiply,0
org.apache.commons.math.FixedDoubleArrayTest:testOnlyRolling,0
org.spaceroots.mantissa.ode.TestProblemHandler:getMaximalError,0
org.apache.commons.math3.util.ArithmeticUtilsTest:testGcdLong,0.02
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapterTest:BiQuadratic,0.038
org.apache.commons.math.stat.univariate.rank.MaxTest:testSpecialValues,0
org.apache.commons.math3.linear.QRDecomposition:getQ,0.06
org.apache.commons.math.distribution.ExponentialDistributionImpl:inverseCumulativeProbability,0
org.apache.commons.math3.optimization.general.StatisticalReferenceDataset:getNumParameters,0.238
org.apache.commons.math.distribution.PoissonDistributionImpl:cumulativeProbability,0
org.apache.commons.math.linear.EigenSolverTest:testInvertible,0
org.apache.commons.math.linear.SparseFieldVector:toArray,0
org.apache.commons.math.linear.SparseRealVectorTest:mapFloorToSelf,0
org.apache.commons.math.analysis.UnivariateRealSolverFactory:solve,0
org.apache.commons.math3.stat.FrequencyTest:testSerial,0.19
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator:<init>,0
org.apache.commons.math.fraction.AbstractFormat:getDenominatorFormat,0
org.apache.commons.math3.stat.regression.RegressionResults:getParameterEstimates,0.06
org.apache.commons.math.optimization.direct.DirectSearchOptimizer:getMaxEvaluations,0
org.apache.commons.math.StoreUnivariateImpl:getValues,0
org.apache.commons.math3.linear.ArrayFieldVectorTest:testZeroVectors,0.04
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapterTest:value,0.038
org.apache.commons.math3.exception.MathInternalError:<init>,0.309
org.apache.commons.math.analysis.UnivariateRealSolverFactoryImplTest:testNewSecantSolverValid,0
org.apache.commons.math.distribution.AbstractDiscreteDistribution:inverseCumulativeProbability,0
org.apache.commons.math.FixedDoubleArray:getNumElements,0
org.apache.commons.math3.random.Well19937c:<init>,0.309
org.apache.commons.math3.PerfTestUtils:time,0.03
org.spaceroots.mantissa.ode.StepNormalizer:reset,0
org.apache.commons.math.linear.TriDiagonalTransformerTest:<init>,0
org.apache.commons.math3.ode.events.FilterType:selectTransformer,0.038
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D:getDelta,0.038
org.apache.commons.math3.special.ErfTest:testErfInvInfinite,0.038
org.spaceroots.mantissa.ode.TestProblem3:clone,0
org.apache.commons.math3.geometry.euclidean.threed.Vector3DDSTest:testDistanceInf,0.038
org.apache.commons.math3.random.Well19937a:<init>,0.309
org.apache.commons.math.estimation.WeightedMeasurementTest:testIgnored,0
org.apache.commons.math.random.AbstractRandomGeneratorTest:testNextBoolean,0
org.apache.commons.math3.fraction.FractionTest:testConstructorDouble,0.03
org.apache.commons.math3.stat.inference.TestUtilsTest:testGTestGoodnesOfFit,0.038
org.apache.commons.math3.optimization.general.MinpackTest:testMinpackRosenbrok,0.13
org.apache.commons.math3.distribution.TDistributionTest:testPreconditions,0.309
org.spaceroots.mantissa.estimation.LevenbergMarquardtEstimatorTest:testInconsistentEquations,0
org.apache.commons.math3.fraction.BigFractionFormatTest:getLocale,0.309
org.apache.commons.math3.linear.UnmodifiableRealVectorAbstractTest:testSparseIterator,0.02
org.apache.commons.math3.linear.ArrayRealVectorTest:mapMultiplyToSelf,0.309
org.apache.commons.math3.optim.linear.SimplexTableau:getRhsOffset,0.038
org.apache.commons.math3.linear.ConjugateGradientTest:iterationStarted,0.309
org.apache.commons.math.linear.SparseRealVectorTest:mapCeilToSelf,0
org.apache.commons.math3.linear.RealVectorAbstractTest:assertClose,0.175
org.apache.commons.math3.geometry.euclidean.threed.RotationDS:distance,0.038
org.apache.commons.math3.analysis.solvers.BrentSolverTest:testMath832,0.038
org.apache.commons.math.stat.inference.TestUtils:homoscedasticTTest,0
org.spaceroots.mantissa.geometry.Rotation:getAngle,0
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest:Elli,0.038
org.apache.commons.math.random.MersenneTwisterTest:testGaussian,0.02
org.apache.commons.math.linear.BigMatrixImpl:getDataRef,0
org.apache.commons.math3.optim.linear.SimplexTableau:hashCode,0.038
org.apache.commons.math3.linear.RRQRDecomposition:performHouseholderReflection,0.038
org.apache.commons.math3.stat.data.LotteryTest:getResourceName,0.309
org.apache.commons.math3.stat.descriptive.moment.VectorialMeanTest:testSerial,0.19
org.apache.commons.math3.complex.QuaternionTest:testQuaternionEquals2,0.038
org.apache.commons.math.linear.ArrayRealVector:<init>,0
org.apache.commons.math3.geometry.partitioning.AbstractSubHyperplane:recurseTransform,0.02
org.apache.commons.math3.dfp.DfpMath:cos,0.02
org.apache.commons.math3.linear.ArrayFieldVector:toArray,0.309
org.apache.commons.math3.stat.descriptive.DescriptiveStatistics:replaceMostRecentValue,0.309
org.apache.commons.math3.stat.descriptive.rank.Min:<init>,0.309
org.apache.commons.math3.distribution.BinomialDistribution:<init>,0.03
org.apache.commons.math3.ode.JacobianMatricesTest:computeMainStateJacobian,0.06
org.apache.commons.math.random.RandomAdaptorTest:setSeed,0
org.apache.commons.math3.genetics.DummyRandomKey:<init>,0.309
org.apache.commons.math3.linear.OpenMapRealVector:next,0.095
org.apache.commons.math.linear.OpenMapRealVector:getSparcity,0
org.apache.commons.math.random.AbstractRandomGeneratorTest:testNextInt,0.04
org.apache.commons.math.stat.descriptive.moment.FirstMoment:copy,0
org.apache.commons.math.analysis.integration.LegendreGaussIntegrator:integrate,0.03
org.apache.commons.math.ode.sampling.DummyStepInterpolatorTest:testSerialization,0
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression:calculateResidualSumOfSquares,0.095
org.apache.commons.math3.fraction.AbstractFormat:<init>,0.095
org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerAbstractTest:testRedundantEquations,0.038
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest:testQRColumnsPermutation,0.18
org.apache.commons.math.linear.ArrayRealVector:dotProduct,0
org.apache.commons.math3.complex.ComplexField:getInstance,0.309
org.apache.commons.math.geometry.Vector3DFormatAbstractTest:testNonDefaultSetting,0.045
org.apache.commons.math.linear.SingularValueDecompositionImplTest:testStability1,0
org.apache.commons.math3.stat.inference.TTestTest:testTwoSampleTHomoscedastic,0.02
org.apache.commons.math.linear.FieldVectorImplTest:outerProduct,0
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator:interpolate,0.27
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils:setup,0
org.apache.commons.math3.util.FastMathTest:testCbrtAccuracy,0.02
org.apache.commons.math3.optim.AbstractConvergenceChecker:<init>,0.038
org.apache.commons.math.stat.SummaryStatisticsImpl:getSkewness,0
org.apache.commons.math3.stat.descriptive.summary.Sum:increment,0.095
org.apache.commons.math3.stat.regression.RegressionResults:getParameterEstimate,0.163
org.apache.commons.math3.analysis.integration.LegendreGaussIntegratorTest:exactIntegration,0.03
org.apache.commons.math3.stat.StatUtilsTest:testGeometricMean,0.02
org.apache.commons.math3.ode.sampling.DummyStepInterpolatorTest:testNoReset,0.02
org.apache.commons.math.linear.DenseFieldMatrixTest:testGetRowVector,0
org.apache.commons.math3.linear.MatrixUtilsTest:asFraction,0.02
org.apache.commons.math3.analysis.function.Sin:value,0.309
org.apache.commons.math.distribution.ZipfDistributionImpl:setExponent,0
org.apache.commons.math.optimization.general.AbstractScalarDifferentiableOptimizer:computeObjectiveValue,0
org.apache.commons.math3.geometry.euclidean.threed.FieldRotation:getAxis,0.038
org.apache.commons.math.optimization.general.BaseAbstractVectorialOptimizer:getEvaluations,0.046
org.apache.commons.math.geometry.RotationTest:testVectorTwoPairs,0
org.apache.commons.math3.geometry.partitioning.utilities.AVLTree:rebalanceRightShrunk,0.02
org.apache.commons.math3.distribution.ChiSquaredDistributionTest:checkDensity,0.06
org.apache.commons.math.linear.RealVectorImpl:subtract,0
org.apache.commons.math3.distribution.LogNormalDistribution:getNumericalVariance,0.065
org.apache.commons.math.estimation.MinpackTest:getMeasurements,0
org.apache.commons.math3.fraction.FractionTest:testToString,0.065
org.apache.commons.math3.linear.MatrixUtils:serializeRealVector,0.19
org.apache.commons.math3.distribution.PascalDistribution:cumulativeProbability,0.31
org.apache.commons.math3.util.OpenIntToDoubleHashMap:computeCapacity,0.02
org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegrator:<init>,0.038
org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest:testSquareRoot,0.038
org.apache.commons.math3.optimization.general.StatisticalReferenceDataset:getStartingPoint,0.238
org.apache.commons.math3.exception.util.ExceptionContext:getKeys,0.309
org.apache.commons.math3.ode.events.EventFilterTest:init,0.038
org.apache.commons.math.ode.nonstiff.MidpointStepInterpolatorTest:<init>,0
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest:testHermiteOrthogonality,0.02
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest:testMath199,0.02
org.apache.commons.math.fraction.FractionTest:testCompareTo,0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:setBarycenter,0.309
org.apache.commons.math.linear.ArrayFieldVector:setSubVector,0
org.apache.commons.math3.linear.RealVector:set,0.12
org.apache.commons.math.estimation.MinpackTest:setParamsAccuracy,0
org.apache.commons.math3.geometry.euclidean.threed.SubPlane:<init>,0.309
org.apache.commons.math3.stat.inference.TestUtilsTest:testChiSquareIndependence,0.02
org.apache.commons.math3.ode.sampling.AbstractStepInterpolator:copy,0.05
org.apache.commons.math.distribution.CauchyDistributionImpl:setScale,0
org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP:getAbsoluteAccuracy,0.309
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:equals,0.05
org.apache.commons.math3.distribution.PascalDistributionTest:makeInverseCumulativeTestPoints,0.095
org.apache.commons.math3.optimization.direct.CMAESOptimizer:selectColumns,0.05
org.apache.commons.math3.linear.RealVectorAbstractTest:getEntry,0.038
org.apache.commons.math.linear.QRSolverTest:testSolve,0
org.apache.commons.math.linear.AbstractRealVector:mapTanh,0
org.apache.commons.math.analysis.polynomials.PolynomialsUtils:createLaguerrePolynomial,0
org.apache.commons.math3.ode.sampling.DummyStepInterpolatorTest:testFixedState,0.02
org.apache.commons.math.random.EmpiricalDistributionTest:testDoubleLoad,0
org.apache.commons.math.stat.descriptive.AggregateSummaryStatisticsTest:testAggregation,0
org.apache.commons.math.optimization.ObjectiveFunction:getPoint,0
org.apache.commons.math.distribution.FDistributionTest:testMomonts,0.02
org.apache.commons.math.ExpandableDoubleArray:expand,0
org.apache.commons.math3.complex.ComplexTest:testAbs,0.095
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:add,0.309
org.apache.commons.math3.linear.CholeskyDecompositionTest:testLTTransposed,0.13
org.apache.commons.math3.util.Decimal64:reciprocal,0.222
org.apache.commons.math.estimation.MinpackTest:<init>,0
org.apache.commons.math3.fraction.AbstractFormat:parseNextCharacter,0.02
org.apache.commons.math3.distribution.AbstractIntegerDistributionTest:DiceDistribution,0.038
org.apache.commons.math3.linear.AbstractFieldMatrix:getField,0.309
org.apache.commons.math3.optimization.univariate.BrentOptimizerTest:testQuinticMinStatistics,0.39
org.apache.commons.math.analysis.BrentSolverTest:testRootEndpoints,0
org.apache.commons.math3.transform.FastHadamardTransformerTest:test3Points,0.13
org.apache.commons.math3.geometry.partitioning.SubHyperplane:SplitSubHyperplane,0.095
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest:testGLSEfficiency,0.21
org.apache.commons.math3.optimization.fitting.PolynomialFitterTest:testSmallError,0.13
org.apache.commons.math.linear.Array2DRowRealMatrixTest:checkArrays,0
org.apache.commons.math.ode.sampling.StepNormalizerTest:suite,0
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer:parseOptimizationData,0.038
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver:getRelativeAccuracy,0.046
org.apache.commons.math.RealMatrixImpl:scalarMultiply,0
org.apache.commons.math3.linear.Array2DRowFieldMatrix:createMatrix,0.309
org.apache.commons.math3.distribution.MultivariateNormalDistributionTest:testSampling,0.038
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer:sequence,0.038
org.apache.commons.math3.analysis.differentiation.GradientFunctionTest:test2DDistance,0.038
org.apache.commons.math.fraction.BigFractionFormatTest:setUp,0
org.apache.commons.math.distribution.AbstractContinuousDistribution:value,0.037
org.apache.commons.math.stat.SummaryStatisticsImpl:<init>,0
org.apache.commons.math3.complex.ComplexTest:testGetArgumentInf,0.03
org.apache.commons.math.ode.GraggBulirschStoerIntegratorTest:testIntegratorControls,0
org.apache.commons.math3.util.BigReal:setRoundingMode,0.309
org.apache.commons.math.stat.SummaryStatisticsImpl:getMean,0
org.apache.commons.math3.stat.correlation.PearsonsCorrelationTest:testCovarianceConsistency,0.02
org.spaceroots.mantissa.ode.HighamHall54Integrator:getName,0
org.apache.commons.math.analysis.solvers.LaguerreSolverTest:testDeprecated,0
org.apache.commons.math.complex.ComplexFormat:<init>,0
org.apache.commons.math3.optimization.general.MinpackTest:BardFunction,0.095
org.apache.commons.math.ode.ContinuousOutputModel:append,0
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegression:estimateRegressionParametersVariance,0
org.apache.commons.math3.ode.nonstiff.HighamHall54Integrator:<init>,0.095
org.apache.commons.math.geometry.euclidean.oneD.OrientedPoint:revertSelf,0.046
org.apache.commons.math3.linear.SparseRealMatrixTest:testToString,0.19
org.apache.commons.math.linear.CholeskySolverTest:testDeterminant,0
